Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1708559223.3586202,2,11,16.8559765625,1010.2347621540393,52.459805692866496,25.134215058717405,268203
1708559224.3702335,2,11,16.8376171875,1010.2309789012612,52.50227323277157,25.16578937268804,270618
1708559225.3819637,2,11,16.8223828125,1010.2307668251719,52.52595793284952,25.16755932255349,271954
1708559226.393683,6,17,16.8079296875,1010.2250754981158,52.536956231943485,25.21505825290634,271284
1708559227.4054003,6,17,16.786640625,1010.2197446765291,52.53432508454621,25.259548657205723,272402
1708559228.4162686,6,17,16.764765625,1010.2219183428882,52.53801438681883,25.24140747279068,272627
1708559229.4270074,5,17,16.742109375,1010.2210728994047,52.554392549836344,25.248463448935855,273303
1708559230.4377456,5,17,16.7204296875,1010.2269691674757,52.56449960495489,25.199253958923563,274437
1708559231.4485004,5,17,16.704609375,1010.2257607902914,52.588117913673074,25.209338899526692,275352
1708559232.4592426,5,17,16.6911328125,1010.2336017291765,52.59924015108969,25.14389973552686,275811
1708559233.4712307,5,17,16.6798046875,1010.2348741304563,52.64260238904012,25.13328052612871,275123
1708559234.4833524,5,17,16.674921875,1010.2419242491092,52.661185633101624,25.074441826599017,277665
1708559235.4953003,6,12,16.6712109375,1010.2543486859232,52.70550376485663,24.970751089568328,276735
1708559236.5076203,6,12,16.6721875,1010.2525989858295,52.72481815633691,24.98535351532483,277665
1708559237.519617,6,12,16.6739453125,1010.2589621227589,52.75702958198443,24.932248950055577,276735
1708559238.5309358,7,13,16.67296875,1010.2488210677734,52.801709425336384,25.01688285589351,278366
1708559239.5417414,7,13,16.6743359375,1010.2477304027601,52.83388620694964,25.025985227950027,278836
1708559240.5525107,7,13,16.676484375,1010.2462591443979,52.85335974296561,25.03826393368331,277665
1708559241.562597,7,14,16.6782421875,1010.2424301124244,52.872787003157825,25.070220018293217,278601
1708559242.5733478,7,14,16.6844921875,1010.2359878265693,52.88636974539175,25.123985847541658,277431
1708559243.5852482,7,14,16.6899609375,1010.2367207951688,52.93828760735042,25.11786864696677,279071
1708559244.597342,7,13,16.6940625,1010.2283520899076,52.977236133406095,25.187712301006727,280730
1708559245.6094086,7,13,16.699140625,1010.225028253015,53.022723480332814,25.215452554075327,281447
1708559246.6214545,7,13,16.708125,1010.2299932073831,53.04947818939691,25.174015803558554,279543
1708559247.633481,7,12,16.7192578125,1010.2198957396967,53.121386422636796,25.25828789931683,278836
1708559248.6454887,7,12,16.729609375,1010.216973526173,53.19964258989421,25.28267642428714,279543
1708559249.6564083,7,12,16.7409375,1010.2173970711759,53.322988180769286,25.27914155315613,280730
1708559250.6671548,6,12,16.7442578125,1010.2229984851956,53.43899401468243,25.232392733634136,281447
1708559251.6779263,6,12,16.74875,1010.2203836194852,53.4973794544185,25.25421610509295,280017
1708559252.688645,6,12,16.7587109375,1010.2184998552101,53.54361412618769,25.269937815574405,279780
1708559253.6993892,6,11,16.7675,1010.2180365394098,53.62186330590869,25.273804607096032,279780
1708559254.7113333,6,11,16.76828125,1010.2142576960199,53.67341108975434,25.30534254386723,283864
1708559255.723385,6,11,16.7684765625,1010.2145871800244,53.66700360932674,25.302592691865122,285088
1708559256.735456,2,5,16.76984375,1010.2219903674144,53.67360730902692,25.240806364422717,285088
1708559257.7475336,2,5,16.7755078125,1010.2179538879859,53.6678865472153,25.274494408510158,286075
1708559258.759575,2,5,16.78,1010.2221340773317,53.655587082474426,25.239606978173665,285827
1708559259.7704906,2,4,16.78546875,1010.2228647239056,53.656273776470016,25.23350908901658,286819
1708559260.7812212,2,4,16.789765625,1010.2182204068635,53.66967717937271,25.272270065879987,287568
1708559261.7919614,2,4,16.7923046875,1010.2174066430666,53.676428370564174,25.27906166697253,285334
1708559262.8026962,3,7,16.7946484375,1010.2213603634459,53.69602105305604,25.246064305869393,286819
1708559263.8134437,3,7,16.795234375,1010.2206497944651,53.70252789032242,25.25199463693416,285580
1708559264.825334,3,7,16.788984375,1010.2219994463265,53.70817587537476,25.240730592874737,284108
1708559265.837322,2,6,16.7825390625,1010.219621484622,53.73953577441987,25.260576804488778,284597
1708559266.849337,2,6,16.7719921875,1010.22221683668,53.78325633282231,25.238916278342657,285827
1708559267.8613238,2,6,16.7653515625,1010.2297024916078,53.84679143604513,25.176442068454776,288069
1708559268.8733962,1,6,16.7614453125,1010.2299083450638,53.88493243765778,25.174724050126535,290857
1708559269.884242,1,6,16.750703125,1010.233871847203,53.92221968450251,25.14164538300203,292401
1708559270.894972,1,6,16.738984375,1010.2395849054368,53.952948850868026,25.093965424194845,293439
1708559271.905708,1,5,16.730390625,1010.2403763032335,53.964749401119576,25.087360605120807,291370
1708559272.9164424,1,5,16.7188671875,1010.2430199221119,53.97618127771073,25.065297616787465,290346
1708559273.9272053,1,5,16.7096875,1010.2377256160137,53.99435198625625,25.109482631016338,290601
1708559274.939168,1,5,16.699140625,1010.2318232410196,54.01879541982341,25.15874266404925,291884
1708559275.9512348,1,5,16.6860546875,1010.2216368652273,54.030032966491675,25.24375665312981,295274
1708559276.9633472,1,5,16.6762890625,1010.2068598254277,54.04813424841457,25.367084880331667,293700
1708559277.9754677,1,6,16.6673046875,1010.2154834712986,54.07278083119594,25.295112307045837,296332
1708559278.987501,1,6,16.657734375,1010.2112274847894,54.0909103426319,25.33063252313365,295802
1708559279.9983454,1,6,16.6454296875,1010.2040564892916,54.121589688404725,25.39048150891978,297131
